cve,package,severity,kev,kev_date_added,epss,epss_percentile,exploitdb,exploitdb_ids,commit_links,patch_links,fix_commits,repo_urls,ghsa_ids,introduced_versions,fixed_versions,cvss_base,cvss_vector,cvss_version
CVE-2020-28493,jinja2,Medium,False,,0.00207,0.43023,no,,https://github.com/pallets/jinja/pull/1343,,https://github.com/pallets/jinja/pull/1343,,,,cf215390d4a4d6f0a4de27e2687eed176878f13d,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,3.1
CVE-2020-28500,lodash,Medium,False,,0.00245,0.47737,no,,https://github.com/lodash/lodash/pull/5065,,https://github.com/lodash/lodash/pull/5065,,,,c6e281b878b315c7a10d90f9c2af4cdb112d9625 | 506f585d78d236075f5d47b240518f3e1fdf5811,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,3.1
CVE-2020-28724,werkzeug,Medium,False,,0.00923,0.7593,no,,https://github.com/pallets/werkzeug/pull/890/files,,https://github.com/pallets/werkzeug/pull/890/files,,,,e6d0e510738952788fdd01bbfe5dfb2d8cff0ba4,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,3.1
CVE-2020-28928,musl,Medium,False,,0.00045,0.13918,no,,,,,,,,,,,
CVE-2020-29509,stdlib,Medium,False,,0.00187,0.40525,no,,,,,,,,ec5170397c724a8ae440b2bc529f857c86f0e6b1,,,
CVE-2020-29511,stdlib,Medium,False,,0.00187,0.40525,no,,,,,,,,ec5170397c724a8ae440b2bc529f857c86f0e6b1,,,
CVE-2020-29651,py,High,False,,0.00781,0.73656,no,,https://github.com/pytest-dev/py/pull/257/commits/4a9017dc6199d2a564b6e4b0aa39d6d8870e4144,,https://github.com/pytest-dev/py/pull/257/commits/4a9017dc6199d2a564b6e4b0aa39d6d8870e4144,,,,,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,3.1
CVE-2020-29652,golang.org/x/crypto,High,False,,0.00031,0.08702,no,,,,,,,,,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,3.1
CVE-2020-35490,jackson-databind,High,False,,0.03916,0.88254,no,,,,,,,e8df0987e3034d102ee6d704d30a05a2e3ac7089,7ae9214c0670eeb679dd131ab0aee3565cc7af87,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,3.1
CVE-2020-35491,jackson-databind,High,False,,0.05713,0.90388,no,,,,,,,e8df0987e3034d102ee6d704d30a05a2e3ac7089,7ae9214c0670eeb679dd131ab0aee3565cc7af87,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,3.1
CVE-2020-35669,http,Medium,False,,0.25379,0.96179,no,,,,,,,,,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,3.1
CVE-2020-35728,jackson-databind,High,False,,0.39669,0.97296,no,,,,,,,e969f0a31b781f5dfb74e16ddd5ee4b4fa36e8d8,7ae9214c0670eeb679dd131ab0aee3565cc7af87,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,3.1
CVE-2020-36179,jackson-databind,High,False,,0.60256,0.98264,no,,,,,,,e8df0987e3034d102ee6d704d30a05a2e3ac7089 | 50791cc7856376949287e0be3e96147665ab8f68,e19c557b789113f900018208d87446c34ae4fab3 | 7ae9214c0670eeb679dd131ab0aee3565cc7af87,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,3.1
CVE-2020-36180,jackson-databind,High,False,,0.02715,0.85867,no,,,,,,,e8df0987e3034d102ee6d704d30a05a2e3ac7089 | 50791cc7856376949287e0be3e96147665ab8f68,e19c557b789113f900018208d87446c34ae4fab3 | 7ae9214c0670eeb679dd131ab0aee3565cc7af87,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,3.1
CVE-2020-36181,jackson-databind,High,False,,0.05412,0.90103,no,,,,,,,e8df0987e3034d102ee6d704d30a05a2e3ac7089 | 50791cc7856376949287e0be3e96147665ab8f68,e19c557b789113f900018208d87446c34ae4fab3 | 7ae9214c0670eeb679dd131ab0aee3565cc7af87,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,3.1
CVE-2020-36182,jackson-databind,High,False,,0.02715,0.85867,no,,,,,,,e8df0987e3034d102ee6d704d30a05a2e3ac7089 | 50791cc7856376949287e0be3e96147665ab8f68,e19c557b789113f900018208d87446c34ae4fab3 | 7ae9214c0670eeb679dd131ab0aee3565cc7af87,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,3.1
CVE-2020-36183,jackson-databind,High,False,,0.02061,0.8386,no,,,,,,,e8df0987e3034d102ee6d704d30a05a2e3ac7089 | 50791cc7856376949287e0be3e96147665ab8f68,e19c557b789113f900018208d87446c34ae4fab3 | 7ae9214c0670eeb679dd131ab0aee3565cc7af87,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,3.1
CVE-2020-36184,jackson-databind,High,False,,0.0691,0.91354,no,,,,,,,e8df0987e3034d102ee6d704d30a05a2e3ac7089 | 50791cc7856376949287e0be3e96147665ab8f68,e19c557b789113f900018208d87446c34ae4fab3 | 7ae9214c0670eeb679dd131ab0aee3565cc7af87,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,3.1
CVE-2020-36185,jackson-databind,High,False,,0.02715,0.85867,no,,,,,,,e8df0987e3034d102ee6d704d30a05a2e3ac7089 | 50791cc7856376949287e0be3e96147665ab8f68,e19c557b789113f900018208d87446c34ae4fab3 | 7ae9214c0670eeb679dd131ab0aee3565cc7af87,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,3.1
CVE-2020-36186,jackson-databind,High,False,,0.02413,0.85044,no,,,,,,,e8df0987e3034d102ee6d704d30a05a2e3ac7089 | 50791cc7856376949287e0be3e96147665ab8f68,e19c557b789113f900018208d87446c34ae4fab3 | 7ae9214c0670eeb679dd131ab0aee3565cc7af87,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,3.1
CVE-2020-36187,jackson-databind,High,False,,0.02147,0.84173,no,,,,,,,e8df0987e3034d102ee6d704d30a05a2e3ac7089 | 50791cc7856376949287e0be3e96147665ab8f68,e19c557b789113f900018208d87446c34ae4fab3 | 7ae9214c0670eeb679dd131ab0aee3565cc7af87,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,3.1
CVE-2020-36188,jackson-databind,High,False,,0.0944,0.92783,no,,,,,,,e8df0987e3034d102ee6d704d30a05a2e3ac7089 | 50791cc7856376949287e0be3e96147665ab8f68,e19c557b789113f900018208d87446c34ae4fab3 | 7ae9214c0670eeb679dd131ab0aee3565cc7af87,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,3.1
CVE-2020-36189,jackson-databind,High,False,,0.03941,0.88297,no,,,,,,,e8df0987e3034d102ee6d704d30a05a2e3ac7089 | 50791cc7856376949287e0be3e96147665ab8f68,e19c557b789113f900018208d87446c34ae4fab3 | 7ae9214c0670eeb679dd131ab0aee3565cc7af87,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,3.1
CVE-2020-36518,jackson-databind,High,False,,0.00514,0.66544,no,,,,,,,70c5dfbd52410d99d36181072711125ac5240a15,f758e50f0ecb7c24d91f66beda42d259a1e2c4a4 | bdf6441dac25e2908b642100a588656da57b4077,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,3.1
CVE-2020-36604,hoek,High,False,,0.01047,0.7746,no,,,,,,,04450279698565e2a9ebffe8b1c349539daa7924,5bd73f642b0e21a92fc582ad2b489301753d1e01 | 8bf7635550d35ff01966601c19078df8da9b96a6,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,3.1
CVE-2020-7471,django,Critical,False,,0.09442,0.92785,no,,https://github.com/django/django/commit/eb31d845323618d688ad429479c6dda973056136,,https://github.com/django/django/commit/eb31d845323618d688ad429479c6dda973056136,,,c669cf279ae7b3e02a61db4fb077030a4db80e4f | 2a62cdcfec85938f40abb2e9e6a9ff497e02afe8 | 2a04e24d2dfc8e60a66e4369d970913cb2112d91,e09f09b965ef47ffd99abd2c26ba7416751cffa6 | b2c33a57b3b98f1e90bbc2a2be2c5a6d814eed29 | c459a4661b2e96b53d3784c76e1fd5651b8cdc4a | eb31d845323618d688ad429479c6dda973056136,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,3.1
CVE-2020-8164,actionpack,High,False,,0.07389,0.91698,no,,,,,,,66cabeda2c46c582d19738e1318be8d59584cc5b,7b5cc5a5dfcf38522be0a4b5daa97c5b2ba26c20 | 34991a6ae2fc68347c01ea7382fa89004159e019,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,3.1
CVE-2020-8166,actionpack,Medium,False,,0.00443,0.63284,no,,,,,,,66cabeda2c46c582d19738e1318be8d59584cc5b,7b5cc5a5dfcf38522be0a4b5daa97c5b2ba26c20 | 34991a6ae2fc68347c01ea7382fa89004159e019,4.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N,3.1
CVE-2020-8203,lodash,High,False,,0.0357,0.87679,no,,,,,,,,f2e7063ee409ff40a60b14370c58dceee1a2efd4,7.4,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:H/A:H,3.1
CVE-2020-8840,jackson-databind,Critical,False,,0.08164,0.92161,no,,,,,,,e8df0987e3034d102ee6d704d30a05a2e3ac7089 | 81929fad84189ce59ef82e7a6d0df795eb0c7cdb | e969f0a31b781f5dfb74e16ddd5ee4b4fa36e8d8,e8697cdbf415028b171f9b7698f3308eda00a3c7 | ba9ac61920a4391568f4959e399a25833eae9cf6 | 2d53865142a689cca7eb187776a71ad7f71c6660,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,3.1
CVE-2020-8908,guava,Low,False,,0.00072,0.22107,no,,https://github.com/google/guava/commit/fec0dbc4634006a6162cfd4d0d09c962073ddf40,,https://github.com/google/guava/commit/fec0dbc4634006a6162cfd4d0d09c962073ddf40,,,2537d1ed4795f8fad737a7bf6d6f93fbdfa28e54,6b1f97ced922d48f071153ad9e631d06383033a4 | fec0dbc4634006a6162cfd4d0d09c962073ddf40 | 60a549cadba9f9e10583b4348b5102e8b4087aa7,3.3,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N,3.1
CVE-2020-9546,jackson-databind,Critical,False,,0.02327,0.84761,no,,,,,,,50791cc7856376949287e0be3e96147665ab8f68 | 81929fad84189ce59ef82e7a6d0df795eb0c7cdb | e969f0a31b781f5dfb74e16ddd5ee4b4fa36e8d8 | a5807c566af27b184731dd4eb7dfcc420962db32,e8697cdbf415028b171f9b7698f3308eda00a3c7 | 1d5273df752a3912dfb8afe97a16a1a1db634839 | 1d919062ec351a925a628be2986224383c27f561,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,3.1
CVE-2020-9547,jackson-databind,Critical,False,,0.38262,0.97206,no,,,,,,,e8df0987e3034d102ee6d704d30a05a2e3ac7089 | 81929fad84189ce59ef82e7a6d0df795eb0c7cdb | e969f0a31b781f5dfb74e16ddd5ee4b4fa36e8d8 | a5807c566af27b184731dd4eb7dfcc420962db32,e8697cdbf415028b171f9b7698f3308eda00a3c7 | 1d5273df752a3912dfb8afe97a16a1a1db634839 | 1d919062ec351a925a628be2986224383c27f561,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,3.1
CVE-2020-9548,jackson-databind,Critical,False,,0.57602,0.98152,no,,,,,,,e8df0987e3034d102ee6d704d30a05a2e3ac7089 | 81929fad84189ce59ef82e7a6d0df795eb0c7cdb | e969f0a31b781f5dfb74e16ddd5ee4b4fa36e8d8 | a5807c566af27b184731dd4eb7dfcc420962db32,e8697cdbf415028b171f9b7698f3308eda00a3c7 | 1d5273df752a3912dfb8afe97a16a1a1db634839 | 1d919062ec351a925a628be2986224383c27f561,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,3.1
CVE-2021-20190,jackson-databind,High,False,,0.00502,0.66018,no,,,,,,,50791cc7856376949287e0be3e96147665ab8f68 | 99bcd1f88dc826f857ae4ab33e842110bfc6ce21,e19c557b789113f900018208d87446c34ae4fab3 | d0e9952ea70d1af5c512322a32456f237afb9e9b,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,3.1
CVE-2021-20270,pygments,High,False,,0.00205,0.42654,no,,,,,,,,,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,3.1
CVE-2021-21240,httplib2,High,False,,0.01924,0.83311,no,,https://github.com/httplib2/httplib2/commit/bd9ee252c8f099608019709e22c0d705e98d26bc | https://github.com/httplib2/httplib2/pull/182,,https://github.com/httplib2/httplib2/commit/bd9ee252c8f099608019709e22c0d705e98d26bc | https://github.com/httplib2/httplib2/pull/182,,,,81e80d00c2b3cb51de6019cfd28b793184d7699a | bd9ee252c8f099608019709e22c0d705e98d26bc,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,3.1
CVE-2021-22885,actionpack,High,False,,0.03096,0.86746,no,,,,,,,,26126839058bad41120b5d74f3cc06b93baa987e | c04aff675d4cd3e8a54e0008dbfca10a8832a414 | 85c6823b77b60f2a3a6a25d7a1013032e8c580ef,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,3.1
CVE-2021-22904,actionpack,High,False,,0.07856,0.91974,no,,,,,,,cb0a558f42fc6957fac4d2daa16771b72ff7da6e | 66cabeda2c46c582d19738e1318be8d59584cc5b | 914caca2d31bd753f47f9168f2a375921d9e91cc,26126839058bad41120b5d74f3cc06b93baa987e | 48661542a2607d55f436438fe21001d262e61fec | c04aff675d4cd3e8a54e0008dbfca10a8832a414 | 75ac626c4e21129d8296d4206a1960563cc3d4aa,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,3.1
CVE-2021-23337,lodash,High,False,,0.00463,0.6426,no,,,,,,,,c6e281b878b315c7a10d90f9c2af4cdb112d9625 | 506f585d78d236075f5d47b240518f3e1fdf5811,7.2,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,3.1
CVE-2021-23727,celery,High,False,,0.01148,0.78427,no,,,,,,,,b21c13d234dd6d6c197436374ab1bb5db4be62c7,7.5,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,3.1
CVE-2021-25900,smallvec,Critical,False,,0.00533,0.67325,no,,,,,,,fcb1b7e99a2a98d928983af78a494ef566cbde8b | 34c26282c41548b3bd3749b7f4bc38c4fd1f4cfb,5757ac500d4e544485d796b542e4e589749c291b | 4e53e072808815ed6b847c77193c568ee076c29d,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,3.1
CVE-2021-27291,pygments,High,False,,0.03141,0.86837,no,,https://github.com/pygments/pygments/commit/2e7e8c4a7b318f4032493773732754e418279a14,,https://github.com/pygments/pygments/commit/2e7e8c4a7b318f4032493773732754e418279a14,,,f534f990331df660f5a5ea6947943e184672ac51,4d555d0fffc914a2a4ac9874416cdaaf8f8c9e74 | 2e7e8c4a7b318f4032493773732754e418279a14,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,3.1
CVE-2021-27918,stdlib,High,False,,0.00025,0.06613,no,,,,,,,,13722418773b6a081816e8cc48131306565db1bd | e9e0473681e581040b4adcd64b53967e1572fe8d,,,
CVE-2021-28170,javax.el,Medium,False,,0.00115,0.30173,no,,,,,,,,62bc0131470927666affac57e77a728bcf487621,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,3.1
CVE-2021-29923,stdlib,High,False,,0.00254,0.48666,no,,,,,,,,ec5170397c724a8ae440b2bc529f857c86f0e6b1,,,
CVE-2021-3114,stdlib,Medium,False,,0.00038,0.11439,no,,https://github.com/golang/go/commit/d95ca9138026cbe40e0857d76a81a16d03230871,,https://github.com/golang/go/commit/d95ca9138026cbe40e0857d76a81a16d03230871,,,0fdc3801bfd43d6f55e4ea5bf095e1ea55430339,ccb4f250bd7e382e50824c36ec5a3e1a57dcf11a | 2117ea9737bc9cb2e30cb087b76a283f68768819 | d95ca9138026cbe40e0857d76a81a16d03230871,,,
CVE-2021-3115,stdlib,High,False,,0.0013,0.3262,no,,,,,,,0fdc3801bfd43d6f55e4ea5bf095e1ea55430339,ccb4f250bd7e382e50824c36ec5a3e1a57dcf11a | 2117ea9737bc9cb2e30cb087b76a283f68768819,,,
CVE-2021-31525,stdlib,Medium,False,,0.00022,0.0573,no,,,,,,,,07d8cba9e15f5c5a3b0462a9215dbeac0cebf027 | 04cd717a269d94d3b3459a3aaf43bc71e3112b7a,,,
CVE-2021-33195,stdlib,High,False,,0.00032,0.09088,no,,,,,,,,ab7f8297f9734b24a43a942930258cda411f16a3 | 7677616a263e8ded606cc8297cb67ddc667a876e,,,
CVE-2021-33196,stdlib,High,False,,0.00056,0.1768,no,,,,,,,,ab7f8297f9734b24a43a942930258cda411f16a3 | 7677616a263e8ded606cc8297cb67ddc667a876e,,,
CVE-2021-33197,stdlib,Medium,False,,0.00039,0.11994,no,,,,,,,,ab7f8297f9734b24a43a942930258cda411f16a3 | 7677616a263e8ded606cc8297cb67ddc667a876e,,,
CVE-2021-33198,stdlib,High,False,,0.00031,0.08801,no,,,,,,,,ab7f8297f9734b24a43a942930258cda411f16a3 | 7677616a263e8ded606cc8297cb67ddc667a876e,,,
CVE-2021-33203,django,Medium,False,,0.00327,0.556,no,,,,,,,,2da029d8540ab0b2e9edcba25c4d46c52853197f | 625d3c1c643b0eb5c84339415ca0ba9f1728efa2 | 843c34b3ab921c1acf77ee2014a97bc7975595b8,4.9,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:N/A:N,3.1
CVE-2021-34558,stdlib,Medium,False,,0.01475,0.80907,no,,,,,,,,c6d89dbf9954b101589e2db8e170b84167782109 | bc51e930274a5d5835ac8797978afc0864c9e30c,,,
CVE-2021-35515,commons-compress,High,False,,0.00598,0.69346,no,,,,,,,c49e865f4eabd47e264063499e27e12eb549feb1,,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,3.1
CVE-2021-35516,commons-compress,High,False,,0.01402,0.80383,no,,,,,,,c49e865f4eabd47e264063499e27e12eb549feb1,,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,3.1
CVE-2021-35517,commons-compress,High,False,,0.01062,0.77604,no,,,,,,,9ee24a3d6a84c7e09abb5a9b4940bc91e2ab23d6,,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,3.1
CVE-2021-36090,commons-compress,High,False,,0.00592,0.6918,no,,,,,,,4b5962d0fc3082e456a7dd249fc25e5aa7b1d350,60e3d9f6bef1e431f8738e881c051d706f81e6cf,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,3.1
CVE-2021-36221,stdlib,Medium,False,,0.00231,0.45916,no,,,,,,,,acbe242f8a2cae8ef4749806291a37d23089b572 | fa6aa872225f8d33a90d936e7a81b64d2cea68e1,,,
CVE-2021-38193,ammonia,Medium,False,,0.00201,0.4221,no,,,,,,,,892da8a7f16b7af34c95394b98b5d0ca974ae9cd,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,3.1
CVE-2021-38297,stdlib,Critical,False,,0.13775,0.94248,no,,,,,,,,c580180744e60d6c84fc0b59d634fcff01290780 | 2ac3bdf378ae408ad8c993084c1c6f7d05b7dff8,,,
CVE-2021-38561,golang.org/x/text,High,False,,0.00053,0.16742,no,,,,,,,,383b2e75a7a4198c42f8f87833eefb772868a56f,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,3.1
CVE-2021-39293,stdlib,High,False,,0.00039,0.1179,no,,,,,,,,170a72e58bd128b421f4b3974fe2a37fd035efdf | 21a4e67ad58e3c4a7c5254f60cda5be5c3c450ff,,,
CVE-2021-4104,log4j,High,False,,0.69284,0.98635,no,,https://github.com/apache/logging-log4j2/pull/608#issuecomment-990494126,,https://github.com/apache/logging-log4j2/pull/608#issuecomment-990494126,,,,,7.5,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,3.1
CVE-2021-41269,cron-utils,Critical,False,,0.01885,0.83117,no,,https://github.com/jmrozanec/cron-utils/commit/cfd2880f80e62ea74b92fa83474c2aabdb9899da | https://github.com/jmrozanec/cron-utils/commit/d6707503ec2f20947f79e38f861dba93b39df9da,,https://github.com/jmrozanec/cron-utils/commit/cfd2880f80e62ea74b92fa83474c2aabdb9899da | https://github.com/jmrozanec/cron-utils/commit/d6707503ec2f20947f79e38f861dba93b39df9da,,,,d78d40bbfc09a0a2626a967d2529e3f561f860b7 | cfd2880f80e62ea74b92fa83474c2aabdb9899da | d6707503ec2f20947f79e38f861dba93b39df9da,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,3.1
CVE-2021-41771,stdlib,High,False,,0.00868,0.75114,no,,,,,,,,23991f50b34f8707bcfc7761321bb3b0e9dba10e | f58c78a5771570667b26e8c74faa017bd4c2c448,,,
CVE-2021-41772,stdlib,High,False,,0.00062,0.19555,no,,,,,,,,23991f50b34f8707bcfc7761321bb3b0e9dba10e | f58c78a5771570667b26e8c74faa017bd4c2c448,,,
CVE-2021-42771,babel,High,False,,0.00169,0.38247,no,,https://github.com/python-babel/babel/pull/782,,https://github.com/python-babel/babel/pull/782,,,,a99fa2474c808b51ebdabea18db871e389751559,7.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,3.1
CVE-2021-43565,golang.org/x/crypto,High,False,,0.00015,0.03218,no,,,,,,,,,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,3.1
CVE-2021-44716,stdlib,High,False,,0.00095,0.26547,no,,,,,,,,f1f3923d2e3a0952c698d2901fc052046fa4af3d | de690c2ff8e323c7ce9e274f986dc6f824b35405,,,
CVE-2021-44717,stdlib,Medium,False,,0.0022,0.44613,no,,,,,,,,f1f3923d2e3a0952c698d2901fc052046fa4af3d | de690c2ff8e323c7ce9e274f986dc6f824b35405,,,
CVE-2021-46877,jackson-databind,High,False,,0.00252,0.48539,no,,,,,,,a1eedfdeea46f2a8da0ed23f06e7e1d39050499b,917d1a9c3b57b2a38b2e94a9982c70465730021b,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,3.1
CVE-2022-1705,stdlib,Medium,False,,0.00053,0.1681,no,,,,,,,,1ed3c127daceaffb9aadc806ba60f0b51b47421b | 88a06f40dfcdc4d37346be169f2b1b9070f38bb3,,,
CVE-2022-1962,stdlib,Medium,False,,5e-05,0.00219,no,,,,,,,,1ed3c127daceaffb9aadc806ba60f0b51b47421b | 88a06f40dfcdc4d37346be169f2b1b9070f38bb3,,,
CVE-2022-22577,actionpack,Medium,False,,0.00287,0.52099,no,,,,,,,,,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,3.1
CVE-2022-23302,log4j,High,False,,0.00647,0.70718,no,,,,,,,fa6a663c01c1c7c1585ad92045246e576a5eccda,527f5374efd3c534b8aae7c133898019182e9f99,8.8,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,3.1
CVE-2022-23305,log4j,Critical,False,,0.07951,0.92037,no,,,,,,,f1be130772643baf9bd09713570afa2726db333e,07225cff489eacef093939951c1edd80af14fbce,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,3.1
CVE-2022-23307,log4j,Critical,False,,0.02155,0.84208,no,,,,,,,,8d9204a4b4c6016fa6b36513a46502689d6a45c1 | 527f5374efd3c534b8aae7c133898019182e9f99,8.8,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,3.1
CVE-2022-23491,certifi,Medium,False,,0.00051,0.15943,no,,,,,,,,9e9e840925d7b8e76c76fdac1fab7e6e88c1c3b8,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,3.1
CVE-2022-23628,github.com/open-policy-agent/opa,Medium,False,,0.00311,0.54278,no,,https://github.com/open-policy-agent/opa/commit/932e4ffc37a590ace79e9b75ca4340288c220239 | https://github.com/open-policy-agent/opa/commit/bfd984ddf93ef2c4963a08d4fdadae0bcf1a3717 | https://github.com/open-policy-agent/opa/pull/3851,,https://github.com/open-policy-agent/opa/commit/932e4ffc37a590ace79e9b75ca4340288c220239 | https://github.com/open-policy-agent/opa/commit/bfd984ddf93ef2c4963a08d4fdadae0bcf1a3717 | https://github.com/open-policy-agent/opa/pull/3851,,,64359aebdea5bfc4c6644e0e760a8d13aaa3ebba,ad4f4f130025f8fd57978b94bee03ae247e76102,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,3.1
CVE-2022-23633,actionpack,High,False,,0.00367,0.58623,no,,https://github.com/rails/rails/commit/f9a2ad03943d5c2ba54e1d45f155442b519c75da,,https://github.com/rails/rails/commit/f9a2ad03943d5c2ba54e1d45f155442b519c75da,,,2efddadd6cba4e2129acedf1d402d11abcc03996,365e0fe8c346a90c91d2f622b4bdae2fbb11a940 | 6d25fed5c70bc1bd3292f69692c82063dd32320a | c06fa92a3f8b3ff88c85ce587630c451ea3396a6 | 9c111dcbb9d15bbc8328edbae03e67746cdec314,5.9,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,3.1
CVE-2022-23772,stdlib,High,False,,0.00035,0.10135,no,,,,,,,,0a6cf8706fdd0fe1bd26e4d1ecbcd41650bf5e6c | 6a70ee2873b2367e2a0d6e7d7e167c072b99daf0,,,
CVE-2022-23773,stdlib,High,False,,0.00118,0.30823,no,,,,,,,,0a6cf8706fdd0fe1bd26e4d1ecbcd41650bf5e6c | 6a70ee2873b2367e2a0d6e7d7e167c072b99daf0,,,
CVE-2022-23806,stdlib,Critical,False,,0.0004,0.12203,no,,,,,,,,0a6cf8706fdd0fe1bd26e4d1ecbcd41650bf5e6c | 6a70ee2873b2367e2a0d6e7d7e167c072b99daf0,,,
CVE-2022-24675,stdlib,High,False,,0.00179,0.39576,no,,,,,,,,346b18ee9d15410ab08dd583787c64dbed0666d2 | 0b0d2fe66d2348fa694a925595807859bf08a391,,,
